,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:13.538000,18.9,76.6,999.6,False,27.8,245,2.6
1,0 days 00:01:13.552000,18.9,76.2,999.6,False,27.8,191,2.6
2,0 days 00:02:13.567000,18.9,76.6,999.7,False,27.8,193,2.7
3,0 days 00:03:13.577000,18.8,77.0,999.7,False,27.9,184,2.4
4,0 days 00:04:13.593000,18.8,76.8,999.6,False,27.7,177,2.3
5,0 days 00:05:13.608000,18.7,76.9,999.6,False,27.8,194,2.0
6,0 days 00:06:13.620000,18.7,76.9,999.6,False,27.7,206,2.7
7,0 days 00:07:13.633000,18.7,76.8,999.6,True,27.7,226,2.3
8,0 days 00:08:13.650000,18.6,77.0,999.5,True,27.5,198,3.0
9,0 days 00:09:13.660000,18.6,77.3,999.6,True,27.5,201,2.9
10,0 days 00:10:13.677000,18.8,76.9,999.6,True,27.6,172,2.1
11,0 days 00:11:13.689000,18.9,76.1,999.6,True,27.7,117,1.6
12,0 days 00:12:13.741000,19.0,76.1,999.6,True,27.9,224,1.1
13,0 days 00:13:13.715000,19.0,75.7,999.6,True,27.7,106,1.7
14,0 days 00:14:13.730000,19.2,75.6,999.5,True,27.7,204,1.3
15,0 days 00:15:13.742000,19.2,75.4,999.5,True,28.1,179,0.9
16,0 days 00:16:13.756000,19.2,75.3,999.5,False,28.0,188,1.2
17,0 days 00:17:13.770000,19.1,75.6,999.4,False,27.8,223,1.5
18,0 days 00:18:13.783000,19.0,76.2,999.4,False,27.8,160,1.7
19,0 days 00:19:13.798000,18.9,76.6,999.4,False,27.6,212,1.4
20,0 days 00:20:13.809000,18.9,76.0,999.4,False,27.6,239,2.3
21,0 days 00:21:13.824000,18.9,76.1,999.5,False,27.6,237,2.0
22,0 days 00:22:13.853000,19.0,75.8,999.5,False,27.7,235,1.4
23,0 days 00:23:13.851000,19.0,75.6,999.5,True,27.6,258,1.6
24,0 days 00:24:13.926000,19.0,75.8,999.5,True,27.5,169,1.4
25,0 days 00:25:14.072000,18.9,76.2,999.4,True,27.4,234,1.4
26,0 days 00:26:13.893000,18.9,76.1,999.5,False,27.2,205,2.2
27,0 days 00:27:13.906000,18.8,76.3,999.5,False,27.0,229,2.9
28,0 days 00:28:13.920000,18.8,76.7,999.5,False,27.0,181,2.0
29,0 days 00:29:13.932000,18.8,76.1,999.5,False,27.0,193,2.1
30,0 days 00:30:13.947000,18.7,76.8,999.5,False,27.1,191,2.2
31,0 days 00:31:13.960000,18.7,76.9,999.5,False,26.9,193,1.9
32,0 days 00:32:13.975000,18.6,77.0,999.5,False,26.9,199,1.9
33,0 days 00:33:13.989000,18.6,77.5,999.5,True,26.9,0,2.4
34,0 days 00:34:14.003000,18.7,77.0,999.5,True,27.1,74,0.9
35,0 days 00:35:14.015000,18.7,76.5,999.5,True,27.2,186,1.6
36,0 days 00:36:14.026000,18.7,77.0,999.6,True,27.0,170,1.9
37,0 days 00:37:14.044000,18.7,77.1,999.5,True,26.9,177,1.8
38,0 days 00:38:14.055000,18.6,77.4,999.5,True,26.9,0,1.4
39,0 days 00:39:14.068000,18.7,77.3,999.5,True,27.1,182,0.6
40,0 days 00:40:14.082000,18.7,77.1,999.5,True,27.1,206,1.7
41,0 days 00:41:14.096000,18.6,77.5,999.5,True,26.9,192,1.4
42,0 days 00:42:14.112000,18.6,77.7,999.5,True,26.9,143,2.2
43,0 days 00:43:14.124000,18.6,77.8,999.6,True,26.8,115,0.8
44,0 days 00:44:14.138000,18.7,77.6,999.4,True,26.8,98,0.8
45,0 days 00:45:14.152000,18.7,77.6,999.5,True,26.8,179,0.9
46,0 days 00:46:14.165000,18.7,77.5,999.4,True,26.7,201,0.8
47,0 days 00:47:14.177000,18.6,77.7,999.5,True,26.7,186,1.8
48,0 days 00:48:14.191000,18.6,78.1,999.4,False,26.7,159,1.5
49,0 days 00:49:14.204000,18.5,78.5,999.4,False,26.3,190,1.9
50,0 days 00:50:14.219000,18.3,78.7,999.4,False,26.2,191,1.9
51,0 days 00:51:14.232000,18.2,79.7,999.4,False,26.4,211,2.3
52,0 days 00:52:14.346000,18.2,79.4,999.4,False,26.2,191,1.5
53,0 days 00:53:14.693000,18.3,79.1,999.3,False,26.4,181,2.6
54,0 days 00:54:14.272000,18.3,79.3,999.3,True,26.4,212,2.3
55,0 days 00:55:14.289000,18.5,78.8,999.3,True,26.6,229,2.2
56,0 days 00:56:14.300000,18.5,78.9,999.4,True,26.4,242,1.9
57,0 days 00:57:14.314000,18.5,78.6,999.3,True,26.7,159,1.3
58,0 days 00:58:14.328000,18.5,78.1,999.2,True,26.8,18,1.0
59,0 days 00:59:14.341000,18.5,78.2,999.2,True,26.8,220,1.2
60,0 days 01:00:14.356000,18.4,78.6,999.2,True,26.6,216,2.3
61,0 days 01:01:14.369000,18.4,79.1,999.2,True,26.4,211,1.6
62,0 days 01:02:14.381000,18.4,79.0,999.2,True,26.5,174,1.9
63,0 days 01:03:14.395000,18.4,79.2,999.3,True,26.4,239,1.8
64,0 days 01:04:14.409000,18.5,79.3,999.2,True,26.3,201,0.9
65,0 days 01:05:14.423000,18.4,79.2,999.3,False,26.2,205,1.4
66,0 days 01:06:14.438000,18.4,79.3,999.2,True,26.2,119,1.0
