,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2018-05-12 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2018-05-12 13:08:01,CarEvent,CAR 9 (ERI) OFF TRACK AND CONTINUED AT TURN 1,,,,,9,
2,2018-05-12 13:12:44,Other,TURN 2 INCIDENT INVOLVING CAR 9 (ERI) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO STAY TO THE LEFT OF THE BOLLARD WHEN REJOINING THE TRACK,,,,,,
3,2018-05-12 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
4,2018-05-12 13:18:42,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
5,2018-05-12 13:18:49,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
6,2018-05-12 13:18:58,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
7,2018-05-12 13:19:08,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
8,2018-05-12 13:19:15,CarEvent,CAR 18 (STR) STOPPED AT TURN 13,,,,,18,
9,2018-05-12 13:19:19,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
10,2018-05-12 13:23:48,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
11,2018-05-12 13:24:15,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
12,2018-05-12 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
13,2018-05-12 13:39:23,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
14,2018-05-12 13:39:30,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
15,2018-05-12 13:39:47,CarEvent,CAR 8 (GRO) OFF TRACK AND CONTINUED AT TURN 7,,,,,8,
16,2018-05-12 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
17,2018-05-12 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
18,2018-05-12 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
