,Time,Status
0,0 days 00:00:04.089000,Inactive
1,0 days 00:14:02.793000,Started
2,0 days 01:43:11.292000,Finished
3,0 days 01:47:50.552000,Finalised
4,0 days 01:52:01.282000,Ends
