,Time,Status
0,0 days 00:00:07.773000,Inactive
1,0 days 00:15:00.106000,Started
2,0 days 00:33:00.107000,Finished
3,0 days 00:38:11.634000,Inactive
4,0 days 00:40:00.108000,Started
5,0 days 00:55:00.116000,Finished
6,0 days 01:01:09.138000,Inactive
7,0 days 01:03:00.105000,Started
8,0 days 01:15:00.133000,Finished
9,0 days 01:18:04.168000,Finalised
10,0 days 01:18:04.168000,Ends
