,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,990,,5158,Qualifying,Qualifying,2018-07-28 15:00:00,2018-07-28 16:00:00,0 days 02:00:00,2018/2018-07-29_Hungarian_Grand_Prix/2018-07-28_Qualifying/
Name,Hungarian Grand Prix,,5158,Qualifying,Qualifying,2018-07-28 15:00:00,2018-07-28 16:00:00,0 days 02:00:00,2018/2018-07-29_Hungarian_Grand_Prix/2018-07-28_Qualifying/
Location,Budapest,,5158,Qualifying,Qualifying,2018-07-28 15:00:00,2018-07-28 16:00:00,0 days 02:00:00,2018/2018-07-29_Hungarian_Grand_Prix/2018-07-28_Qualifying/
Country,"{'Key': 14, 'Code': 'HUN', 'Name': 'Hungary'}",,5158,Qualifying,Qualifying,2018-07-28 15:00:00,2018-07-28 16:00:00,0 days 02:00:00,2018/2018-07-29_Hungarian_Grand_Prix/2018-07-28_Qualifying/
Circuit,"{'Key': 4, 'ShortName': 'Hungaroring'}",,5158,Qualifying,Qualifying,2018-07-28 15:00:00,2018-07-28 16:00:00,0 days 02:00:00,2018/2018-07-29_Hungarian_Grand_Prix/2018-07-28_Qualifying/
Status,,Generating,5158,Qualifying,Qualifying,2018-07-28 15:00:00,2018-07-28 16:00:00,0 days 02:00:00,2018/2018-07-29_Hungarian_Grand_Prix/2018-07-28_Qualifying/
