,Time,Status,Message
0,0 days 00:22:08.450000,1,AllClear
1,0 days 00:34:23.755000,2,Yellow
2,0 days 00:34:43.016000,1,AllClear
3,0 days 00:36:11.202000,2,Yellow
4,0 days 00:36:20.496000,1,AllClear
