,Time,Status
0,0 days 00:00:07.233000,Inactive
1,0 days 00:37:09.970000,Started
2,0 days 02:09:14.114000,Finished
3,0 days 02:13:05.458000,Finalised
4,0 days 02:13:05.458000,Ends
