,Time,Status
0,0 days 00:00:08.790000,Inactive
1,0 days 00:54:49.896000,Started
2,0 days 02:25:55.462000,Finished
3,0 days 02:31:07.840000,Finalised
4,0 days 02:34:48.211000,Ends
