,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1077,,6279,Race,Race,2021-09-26 15:00:00,2021-09-26 17:00:00,0 days 03:00:00,2021/2021-09-26_Russian_Grand_Prix/2021-09-26_Race/
Name,Russian Grand Prix,,6279,Race,Race,2021-09-26 15:00:00,2021-09-26 17:00:00,0 days 03:00:00,2021/2021-09-26_Russian_Grand_Prix/2021-09-26_Race/
Location,Sochi,,6279,Race,Race,2021-09-26 15:00:00,2021-09-26 17:00:00,0 days 03:00:00,2021/2021-09-26_Russian_Grand_Prix/2021-09-26_Race/
Country,"{'Key': 12, 'Code': 'RUS', 'Name': 'Russia'}",,6279,Race,Race,2021-09-26 15:00:00,2021-09-26 17:00:00,0 days 03:00:00,2021/2021-09-26_Russian_Grand_Prix/2021-09-26_Race/
Circuit,"{'Key': 79, 'ShortName': 'Sochi'}",,6279,Race,Race,2021-09-26 15:00:00,2021-09-26 17:00:00,0 days 03:00:00,2021/2021-09-26_Russian_Grand_Prix/2021-09-26_Race/
Status,,Generating,6279,Race,Race,2021-09-26 15:00:00,2021-09-26 17:00:00,0 days 03:00:00,2021/2021-09-26_Russian_Grand_Prix/2021-09-26_Race/
