,Time,Status
0,0 days 00:00:02.196000,Inactive
1,0 days 01:02:41.933000,Started
2,0 days 02:33:23.160000,Finished
3,0 days 02:38:01.087000,Finalised
4,0 days 02:38:35.588000,Ends
