,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1115,,7117,Qualifying,Qualifying,2022-07-08 17:00:00,2022-07-08 18:00:00,0 days 02:00:00,2022/2022-07-10_Austrian_Grand_Prix/2022-07-08_Qualifying/
Name,Austrian Grand Prix,,7117,Qualifying,Qualifying,2022-07-08 17:00:00,2022-07-08 18:00:00,0 days 02:00:00,2022/2022-07-10_Austrian_Grand_Prix/2022-07-08_Qualifying/
OfficialName,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,,7117,Qualifying,Qualifying,2022-07-08 17:00:00,2022-07-08 18:00:00,0 days 02:00:00,2022/2022-07-10_Austrian_Grand_Prix/2022-07-08_Qualifying/
Location,Spielberg,,7117,Qualifying,Qualifying,2022-07-08 17:00:00,2022-07-08 18:00:00,0 days 02:00:00,2022/2022-07-10_Austrian_Grand_Prix/2022-07-08_Qualifying/
Country,"{'Key': 17, 'Code': 'AUT', 'Name': 'Austria'}",,7117,Qualifying,Qualifying,2022-07-08 17:00:00,2022-07-08 18:00:00,0 days 02:00:00,2022/2022-07-10_Austrian_Grand_Prix/2022-07-08_Qualifying/
Circuit,"{'Key': 19, 'ShortName': 'Spielberg'}",,7117,Qualifying,Qualifying,2022-07-08 17:00:00,2022-07-08 18:00:00,0 days 02:00:00,2022/2022-07-10_Austrian_Grand_Prix/2022-07-08_Qualifying/
Status,,Generating,7117,Qualifying,Qualifying,2022-07-08 17:00:00,2022-07-08 18:00:00,0 days 02:00:00,2022/2022-07-10_Austrian_Grand_Prix/2022-07-08_Qualifying/
