,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2022-07-08 14:45:10,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
1,2022-07-08 15:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2022-07-08 15:03:28,Other,CAR 18 (STR) TIME 1:07.618 DELETED - TRACK LIMITS AT TURN 10 LAP 3 17:03:13,,,,,,
3,2022-07-08 15:03:37,Other,CAR 55 (SAI) TIME 1:06.363 DELETED - TRACK LIMITS AT TURN 10 LAP 3 17:03:19,,,,,,
4,2022-07-08 15:04:34,Other,CAR 6 (LAT) TIME 1:08.366 DELETED - TRACK LIMITS AT TURN 10 LAP 3 17:03:45,,,,,,
5,2022-07-08 15:05:11,Other,CAR 18 (STR) TIME 1:48.832 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,
6,2022-07-08 15:05:47,Other,CAR 55 (SAI) TIME 2:04.763 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,
7,2022-07-08 15:08:37,Other,CAR 1 (VER) TIME 1:06.097 DELETED - TRACK LIMITS AT TURN 10 LAP 3 17:08:23,,,,,,
8,2022-07-08 15:10:25,Other,CAR 1 (VER) TIME 1:55.194 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),,,,,,
9,2022-07-08 15:10:51,Other,CAR 20 (MAG) TIME 1:06.388 DELETED - TRACK LIMITS AT TURN 10 LAP 6 17:10:04,,,,,,
10,2022-07-08 15:11:33,Other,CAR 23 (ALB) TIME 1:06.511 DELETED - TRACK LIMITS AT TURN 9 LAP 6 17:11:22,,,,,,
11,2022-07-08 15:14:54,Other,CAR 18 (STR) TIME 1:37.187 DELETED - TRACK LIMITS AT TURN 1 LAP 9 17:13:13,,,,,,
12,2022-07-08 15:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
13,2022-07-08 15:18:19,Other,FIRST CAR TO TAKE THE FLAG - CAR 77 (BOT),,,,,,
14,2022-07-08 15:18:51,Other,CAR 5 (VET) TIME 1:06.652 DELETED - TRACK LIMITS AT TURN 1 LAP 12 17:17:44,,,,,,
15,2022-07-08 15:18:54,Other,CAR 63 (RUS) TIME 1:06.364 DELETED - TRACK LIMITS AT TURN 1 LAP 8 17:17:48,,,,,,
16,2022-07-08 15:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
17,2022-07-08 15:28:31,Other,CAR 22 (TSU) TIME 1:07.007 DELETED - TRACK LIMITS AT TURN 10 LAP 14 17:27:45,,,,,,
18,2022-07-08 15:30:12,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 1,,,,,4,
19,2022-07-08 15:31:13,Other,CAR 55 (SAI) TIME 1:06.032 DELETED - TRACK LIMITS AT TURN 1 LAP 13 17:30:07,,,,,,
20,2022-07-08 15:33:07,Other,CAR 11 (PER) TIME 1:06.273 DELETED - TRACK LIMITS AT TURN 9 LAP 15 17:32:39,,,,,,
21,2022-07-08 15:37:21,Other,CAR 4 (NOR) TIME 1:06.625 DELETED - TRACK LIMITS AT TURN 7 LAP 18 17:36:47,,,,,,
22,2022-07-08 15:39:16,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 1,,,,,4,
