,Time,Status
0,0 days 00:00:07.659000,Inactive
1,0 days 00:15:00.242000,Started
2,0 days 00:33:00.305000,Finished
3,0 days 00:38:14.083000,Inactive
4,0 days 00:40:00.350000,Started
5,0 days 00:55:00.311000,Finished
6,0 days 01:00:09.300000,Inactive
7,0 days 01:03:00.322000,Started
8,0 days 01:15:00.384000,Finished
9,0 days 01:18:16.742000,Finalised
10,0 days 01:18:16.742000,Ends
