,Time,Status
0,0 days 00:00:06.782000,Inactive
1,0 days 00:12:25.171000,Started
2,0 days 00:30:25.173000,Finished
3,0 days 00:35:30.042000,Inactive
4,0 days 00:37:25.162000,Started
5,0 days 00:41:25.078000,Aborted
6,0 days 00:47:49.248000,Inactive
7,0 days 00:49:25.170000,Started
8,0 days 01:00:26.204000,Finished
9,0 days 01:07:31.033000,Inactive
10,0 days 01:09:25.189000,Started
11,0 days 01:21:25.224000,Finished
12,0 days 01:27:04.123000,Finalised
13,0 days 01:28:04.121000,Ends
