,Time,Status
0,0 days 00:00:05.487000,Inactive
1,0 days 00:15:00.081000,Started
2,0 days 00:32:59.029000,Finished
3,0 days 00:38:07.163000,Inactive
4,0 days 00:40:00.101000,Started
5,0 days 00:55:00.100000,Finished
6,0 days 01:01:05.555000,Inactive
7,0 days 01:03:00.105000,Started
8,0 days 01:15:00.108000,Finished
9,0 days 01:19:30.571000,Finalised
10,0 days 01:19:30.571000,Ends
