,Time,Status
0,0 days 00:00:09.820000,Inactive
1,0 days 00:11:36.394000,Started
2,0 days 00:29:36.394000,Finished
3,0 days 00:34:43.481000,Inactive
4,0 days 00:37:36.419000,Started
5,0 days 00:52:36.401000,Finished
6,0 days 00:58:41.691000,Inactive
7,0 days 01:00:36.398000,Started
8,0 days 01:07:10.093000,Aborted
9,0 days 01:07:48.297000,Inactive
10,0 days 01:11:36.421000,Started
11,0 days 01:17:03.411000,Finished
12,0 days 01:26:06.984000,Finalised
13,0 days 01:28:31.598000,Ends
