,Time,Status
0,0 days 00:00:06.821000,Inactive
1,0 days 01:01:46.277000,Started
2,0 days 02:40:20.535000,Finished
3,0 days 02:46:57.193000,Finalised
4,0 days 02:46:57.193000,Ends
