,Time,Status
0,0 days 00:00:06.911000,Inactive
1,0 days 00:15:00.064000,Started
2,0 days 00:33:00.088000,Finished
3,0 days 00:38:12.040000,Inactive
4,0 days 00:40:00.076000,Started
5,0 days 00:55:00.521000,Finished
6,0 days 01:01:11.502000,Inactive
7,0 days 01:03:00.760000,Started
8,0 days 01:15:00.177000,Finished
9,0 days 01:18:47.501000,Finalised
10,0 days 01:18:47.501000,Ends
