,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2019-03-16 05:45:16,Other,RISK OF RAIN FOR THIS SESSION IS 0%,,,,,,
1,2019-03-16 06:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2,2019-03-16 06:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
3,2019-03-16 06:19:01,Other,PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 11 (PER) UNDER INVESTIGATION,,,,,,
4,2019-03-16 06:21:27,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
5,2019-03-16 06:22:01,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
6,2019-03-16 06:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
7,2019-03-16 06:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
8,2019-03-16 06:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2019-03-16 07:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
