,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:32.238000,28.8,76.0,1013.3,False,32.8,135,0.2
1,0 days 00:01:32.230000,28.7,75.9,1013.3,False,32.7,121,0.2
2,0 days 00:02:32.252000,28.7,75.9,1013.3,False,32.7,121,0.2
3,0 days 00:03:32.246000,28.8,75.9,1013.3,False,32.7,121,0.2
4,0 days 00:04:32.245000,28.7,75.9,1013.3,False,32.7,121,0.2
5,0 days 00:05:32.404000,28.8,75.9,1013.3,False,32.7,121,0.2
6,0 days 00:06:32.266000,28.8,76.3,1013.3,False,32.7,162,0.1
7,0 days 00:07:32.280000,28.7,75.8,1013.3,False,32.8,138,0.0
8,0 days 00:08:32.282000,28.7,76.0,1013.4,False,32.6,139,0.1
9,0 days 00:09:32.279000,28.7,76.1,1013.4,False,32.6,106,0.1
10,0 days 00:10:32.293000,28.7,76.1,1013.3,False,32.6,0,0.0
11,0 days 00:11:32.299000,28.7,76.1,1013.3,False,32.7,0,0.0
12,0 days 00:12:32.293000,28.7,75.7,1013.4,False,32.8,155,0.0
13,0 days 00:13:32.297000,28.7,75.7,1013.4,False,32.8,165,0.2
14,0 days 00:14:32.309000,28.7,75.6,1013.4,False,32.6,165,0.1
15,0 days 00:15:32.323000,28.7,75.5,1013.4,False,32.6,0,0.0
16,0 days 00:16:32.323000,28.7,75.1,1013.4,False,32.6,80,0.0
17,0 days 00:17:32.330000,28.8,75.8,1013.4,False,32.9,13,0.1
18,0 days 00:18:32.325000,28.8,75.7,1013.5,False,33.1,15,0.3
19,0 days 00:19:32.322000,28.7,75.6,1013.5,False,33.1,60,0.3
20,0 days 00:20:32.326000,28.8,75.8,1013.4,False,33.1,23,0.3
21,0 days 00:21:32.325000,28.7,75.9,1013.5,False,33.1,20,0.3
22,0 days 00:22:32.341000,28.7,76.0,1013.5,False,32.7,54,0.2
23,0 days 00:23:32.358000,28.8,76.0,1013.4,False,32.7,30,0.1
24,0 days 00:24:32.353000,28.8,76.0,1013.4,False,32.7,30,0.1
25,0 days 00:25:32.368000,28.9,75.6,1013.5,False,32.8,41,0.0
26,0 days 00:26:32.362000,28.9,75.2,1013.5,False,33.2,155,0.1
27,0 days 00:27:32.359000,28.9,75.4,1013.5,False,33.5,0,0.1
28,0 days 00:28:32.360000,28.9,74.2,1013.4,False,34.2,152,0.1
29,0 days 00:29:32.356000,28.9,74.4,1013.4,False,33.1,70,0.1
30,0 days 00:30:32.370000,28.9,74.1,1013.4,False,33.4,43,0.1
