,Time,Status,Message
0,0 days 00:14:13.240000,2,Yellow
1,0 days 00:14:13.240000,1,AllClear
2,0 days 00:48:10.956000,2,Yellow
3,0 days 00:48:18.776000,5,Red
4,0 days 00:54:21.189000,1,AllClear
