,Time,Status
0,0 days 00:00:05.893000,Inactive
1,0 days 00:14:58.444000,Started
2,0 days 00:32:58.421000,Finished
3,0 days 00:38:06.996000,Inactive
4,0 days 00:39:58.411000,Started
5,0 days 00:48:18.791000,Aborted
6,0 days 00:54:31.016000,Inactive
7,0 days 00:55:58.410000,Started
8,0 days 01:02:38.400000,Finished
9,0 days 01:09:06.518000,Inactive
10,0 days 01:10:58.441000,Started
11,0 days 01:22:58.413000,Finished
12,0 days 01:26:32.214000,Finalised
13,0 days 01:41:54.353000,Ends
