,Time,Status
0,0 days 00:00:05.438000,Inactive
1,0 days 00:11:41.746000,Started
2,0 days 00:29:41.745000,Finished
3,0 days 00:34:52.435000,Inactive
4,0 days 00:42:47.140000,Started
5,0 days 00:43:02.598000,Inactive
6,0 days 00:43:41.749000,Started
7,0 days 00:58:41.740000,Finished
8,0 days 01:04:46.175000,Inactive
9,0 days 01:06:41.746000,Started
10,0 days 01:18:41.751000,Finished
11,0 days 01:22:15.351000,Finalised
12,0 days 01:22:15.351000,Ends
