,Time,Status
0,0 days 00:00:04.726000,Inactive
1,0 days 00:14:58.193000,Started
2,0 days 00:32:58.236000,Finished
3,0 days 00:38:07.944000,Inactive
4,0 days 00:39:58.210000,Started
5,0 days 00:45:52.379000,Finished
6,0 days 00:55:06.238000,Inactive
7,0 days 00:57:58.225000,Started
8,0 days 01:06:58.210000,Finished
9,0 days 01:13:08.476000,Inactive
10,0 days 01:14:58.202000,Started
11,0 days 01:26:58.243000,Finished
12,0 days 01:30:35.841000,Finalised
13,0 days 01:30:37.686000,Ends
