,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2022-06-18 19:45:05,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 100%,,,,,,
1,2022-06-18 19:45:08,Other,DRS ENABLED IN ZONE 3,,,,,,
2,2022-06-18 19:46:24,Other,LOW GRIP CONDITIONS,,,,,,
3,2022-06-18 19:46:27,Drs,DRS DISABLED,DISABLED,,,,,
4,2022-06-18 19:49:31,Other,WET TRACK,,,,,,
5,2022-06-18 19:59:03,Drs,DRS DISABLED,DISABLED,,,,,
6,2022-06-18 20:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
7,2022-06-18 20:03:28,CarEvent,CAR 6 (LAT) MISSED THE APEX OF TURN 14,,,,,6,
8,2022-06-18 20:03:38,CarEvent,CAR 77 (BOT) MISSED THE APEX OF TURN 14,,,,,77,
9,2022-06-18 20:03:48,CarEvent,CAR 44 (HAM) MISSED THE APEX OF TURN 14,,,,,44,
10,2022-06-18 20:04:17,Other,CAR 77 (BOT) TIME 1:38.932 DELETED - TRACK LIMITS AT TURN 14 LAP 3 16:03:24,,,,,,
11,2022-06-18 20:04:33,Other,CAR 44 (HAM) TIME 1:39.260 DELETED - TRACK LIMITS AT TURN 14 LAP 3 16:03:35,,,,,,
12,2022-06-18 20:04:55,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 10,,,,,23,
13,2022-06-18 20:05:07,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 1,,,,,11,
14,2022-06-18 20:05:16,CarEvent,CAR 6 (LAT) MISSED THE APEX OF TURN 14,,,,,6,
15,2022-06-18 20:05:30,Other,CAR 23 (ALB) TIME 1:43.768 DELETED - TRACK LIMITS AT TURN 10 LAP 3 16:04:35,,,,,,
16,2022-06-18 20:05:51,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 10,,,,,20,
17,2022-06-18 20:06:16,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 1,,,,,5,
18,2022-06-18 20:06:34,Other,CAR 11 (PER) TIME 1:39.032 DELETED - TRACK LIMITS AT TURN 2 LAP 4 16:04:54,,,,,,
19,2022-06-18 20:06:48,Other,CAR 20 (MAG) TIME 1:36.658 DELETED - TRACK LIMITS AT TURN 10 LAP 4 16:05:35,,,,,,
20,2022-06-18 20:07:30,CarEvent,CAR 47 (MSC) MISSED THE APEX OF TURN 9,,,,,47,
21,2022-06-18 20:07:49,CarEvent,CAR 44 (HAM) OFF TRACK AND CONTINUED AT TURN 2,,,,,44,
22,2022-06-18 20:07:55,CarEvent,CAR 1 (VER) OFF TRACK AND CONTINUED AT TURN 1,,,,,1,
23,2022-06-18 20:07:56,Other,CAR 4 (NOR) TIME 1:38.405 DELETED - TRACK LIMITS AT TURN 2 LAP 5 16:06:06,,,,,,
24,2022-06-18 20:08:05,CarEvent,CAR 22 (TSU) OFF TRACK AND CONTINUED AT TURN 10,,,,,22,
25,2022-06-18 20:08:56,CarEvent,CAR 5 (VET) OFF TRACK AND CONTINUED AT TURN 10,,,,,5,
26,2022-06-18 20:08:58,Other,CAR 44 (HAM) TIME 1:39.897 DELETED - TRACK LIMITS AT TURN 2 LAP 6 16:07:19,,,,,,
27,2022-06-18 20:08:58,Other,CAR 1 (VER) TIME 1:40.429 DELETED - TRACK LIMITS AT TURN 2 LAP 6 16:07:23,,,,,,
28,2022-06-18 20:09:28,Other,CAR 5 (VET) TIME 1:41.824 DELETED - TRACK LIMITS AT TURN 10 LAP 6 16:08:37,,,,,,
29,2022-06-18 20:10:11,CarEvent,CAR 31 (OCO) MISSED THE APEX OF TURN 9,,,,,31,
30,2022-06-18 20:10:36,CarEvent,CAR 6 (LAT) OFF TRACK AND CONTINUED AT TURN 1,,,,,6,
31,2022-06-18 20:10:54,CarEvent,CAR 4 (NOR) MISSED THE APEX OF TURN 14,,,,,4,
32,2022-06-18 20:11:24,CarEvent,CAR 31 (OCO) OFF TRACK AND CONTINUED AT TURN 3,,,,,31,
33,2022-06-18 20:11:57,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 7,,,,,4,
34,2022-06-18 20:12:55,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 1,,,,,4,
35,2022-06-18 20:13:01,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 1,,,,,20,
36,2022-06-18 20:13:02,Other,CAR 4 (NOR) TIME 1:38.588 DELETED - TRACK LIMITS AT TURN 7 LAP 8 16:11:30,,,,,,
37,2022-06-18 20:13:32,CarEvent,CAR 14 (ALO) OFF TRACK AND CONTINUED AT TURN 1,,,,,14,
38,2022-06-18 20:13:46,CarEvent,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 1,,,,,16,
39,2022-06-18 20:13:58,CarEvent,CAR 1 (VER) OFF TRACK AND CONTINUED AT TURN 1,,,,,1,
40,2022-06-18 20:14:23,Other,CAR 20 (MAG) TIME 1:41.221 DELETED - TRACK LIMITS AT TURN 2 LAP 9 16:12:45,,,,,,
41,2022-06-18 20:14:55,CarEvent,CAR 47 (MSC) OFF TRACK AND CONTINUED AT TURN 1,,,,,47,
42,2022-06-18 20:15:07,Other,CAR 14 (ALO) TIME 1:37.659 DELETED - TRACK LIMITS AT TURN 2 LAP 9 16:13:16,,,,,,
43,2022-06-18 20:15:08,Other,CAR 16 (LEC) TIME 1:41.013 DELETED - TRACK LIMITS AT TURN 2 LAP 9 16:13:33,,,,,,
44,2022-06-18 20:15:44,Other,CAR 1 (VER) TIME 1:36.728 DELETED - TRACK LIMITS AT TURN 2 LAP 10 16:13:48,,,,,,
45,2022-06-18 20:15:58,CarEvent,CAR 31 (OCO) OFF TRACK AND CONTINUED AT TURN 10,,,,,31,
46,2022-06-18 20:16:46,Other,CAR 10 (GAS) TIME 1:38.535 DELETED - TRACK LIMITS AT TURN 8 LAP 10 16:15:43,,,,,,
47,2022-06-18 20:16:56,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
48,2022-06-18 20:17:16,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
49,2022-06-18 20:17:16,Other,TURN 8 INCIDENT INVOLVING CAR 10 (GAS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
50,2022-06-18 20:17:33,CarEvent,CAR 63 (RUS) OFF TRACK AND CONTINUED AT TURN 1,,,,,63,
51,2022-06-18 20:17:35,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 9,,,,,,
52,2022-06-18 20:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
53,2022-06-18 20:18:46,Other,TURN 14 INCIDENT INVOLVING CARS 16 (LEC) AND 23 (ALB) AND 55 (SAI) NOTED - DRIVING UNNECESSARILY SLOWLY,,,,,,
54,2022-06-18 20:18:49,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
55,2022-06-18 20:18:59,Other,FIRST CAR TO TAKE THE FLAG - CAR 10 (GAS),,,,,,
56,2022-06-18 20:19:19,Other,CARS 16 (LEC) AND 44 (HAM) MISSED THE APEX OF TURN 9,,,,,,
57,2022-06-18 20:19:36,Other,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 16 (LEC) AND 23 (ALB) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - DRIVING UNNECESSARILY SLOWLY,,,,,,
58,2022-06-18 20:19:51,Other,FIA STEWARDS: TURN 8 INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
59,2022-06-18 20:20:22,Other,TURN 3 INCIDENT INVOLVING CAR 18 (STR) NOTED - FAILING TO SLOW UNDER YELLOW FLAGS,,,,,,
60,2022-06-18 20:21:43,Other,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CAR 18 (STR) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO SLOW UNDER YELLOW FLAGS,,,,,,
61,2022-06-18 20:24:10,Other,TURN 3 INCIDENT INVOLVING CAR 55 (SAI) NOTED - UNSAFE REJOIN,,,,,,
62,2022-06-18 20:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
63,2022-06-18 20:28:49,CarEvent,CAR 24 (ZHO) OFF TRACK AND CONTINUED AT TURN 1,,,,,24,
64,2022-06-18 20:29:02,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
65,2022-06-18 20:29:46,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
66,2022-06-18 20:29:48,CarEvent,CAR 23 (ALB) STOPPED AT TURN 6,,,,,23,
67,2022-06-18 20:29:52,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
68,2022-06-18 20:31:00,Flag,RED FLAG,,RED,Track,,,
