,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:54.201000,20.3,62.0,1004.6,False,30.5,188,2.3
1,0 days 00:01:54.214000,20.4,61.2,1004.7,False,30.2,158,2.9
2,0 days 00:02:54.242000,20.2,61.0,1004.6,False,30.2,191,2.3
3,0 days 00:03:54.255000,20.2,62.0,1004.7,False,30.0,208,1.7
4,0 days 00:04:54.268000,20.3,60.8,1004.6,False,30.2,175,1.9
5,0 days 00:05:54.281000,20.4,60.1,1004.8,False,30.0,170,3.3
6,0 days 00:06:54.294000,20.3,60.5,1004.8,False,29.8,165,3.2
7,0 days 00:07:54.307000,20.2,60.9,1004.8,False,29.5,174,1.7
8,0 days 00:08:54.320000,20.3,61.2,1004.7,False,29.6,168,2.7
9,0 days 00:09:54.334000,20.3,60.8,1004.7,False,29.7,192,3.0
10,0 days 00:10:54.346000,20.3,60.9,1004.6,False,29.7,201,3.0
11,0 days 00:11:54.360000,20.4,60.4,1004.7,False,30.0,173,3.2
12,0 days 00:12:54.372000,20.3,60.8,1004.6,False,30.1,197,4.1
13,0 days 00:13:54.386000,20.4,61.9,1004.6,False,31.1,182,2.0
14,0 days 00:14:54.398000,20.8,61.4,1004.6,False,33.5,244,0.7
15,0 days 00:15:54.412000,21.0,59.7,1004.6,False,33.7,146,1.7
16,0 days 00:16:54.425000,21.0,60.1,1004.5,False,33.7,173,2.1
17,0 days 00:17:54.438000,21.0,59.2,1004.5,False,34.1,179,1.9
18,0 days 00:18:54.467000,21.2,60.1,1004.6,False,33.5,175,1.8
19,0 days 00:19:54.480000,21.3,59.3,1004.6,False,33.9,176,2.0
20,0 days 00:20:54.493000,21.3,60.5,1004.7,False,34.2,181,2.2
21,0 days 00:21:54.506000,21.5,58.8,1004.7,False,33.6,184,2.7
22,0 days 00:22:54.519000,21.5,59.1,1004.6,False,34.1,207,2.6
23,0 days 00:23:54.532000,21.5,58.0,1004.7,False,33.8,181,2.3
24,0 days 00:24:54.545000,21.4,59.4,1004.7,False,33.3,46,1.6
25,0 days 00:25:54.558000,21.5,58.0,1004.7,False,32.7,197,1.9
26,0 days 00:26:54.571000,21.3,58.1,1004.7,False,32.6,92,1.7
27,0 days 00:27:54.584000,21.2,59.3,1004.9,False,31.9,121,1.1
28,0 days 00:28:54.597000,21.1,58.9,1004.8,False,31.8,169,0.6
29,0 days 00:29:54.626000,21.1,58.9,1004.8,False,31.8,169,0.6
30,0 days 00:30:54.623000,21.1,58.9,1004.8,False,31.8,169,0.6
31,0 days 00:31:54.636000,21.1,58.9,1004.8,False,31.8,169,0.6
32,0 days 00:32:54.665000,21.1,58.9,1004.8,False,31.8,169,0.6
33,0 days 00:33:54.678000,21.2,59.1,1004.8,False,34.1,150,2.1
34,0 days 00:34:54.691000,21.3,57.0,1004.6,False,34.1,162,2.1
35,0 days 00:35:54.704000,21.2,57.5,1004.7,False,34.1,199,3.4
36,0 days 00:36:54.717000,21.1,57.4,1004.7,False,34.2,184,3.4
37,0 days 00:37:54.730000,21.0,57.4,1004.7,False,34.2,166,3.3
38,0 days 00:38:54.743000,20.9,57.7,1004.7,False,34.2,193,3.2
39,0 days 00:39:54.756000,20.8,57.7,1004.7,False,34.4,188,2.9
40,0 days 00:40:54.769000,20.9,58.1,1004.7,False,34.6,190,2.0
