,Time,Status
0,0 days 00:00:08.275000,Inactive
1,0 days 00:15:00.233000,Started
2,0 days 00:33:00.296000,Finished
3,0 days 00:38:13.044000,Inactive
4,0 days 00:40:00.231000,Started
5,0 days 00:55:00.287000,Finished
6,0 days 01:01:12.502000,Inactive
7,0 days 01:03:00.344000,Started
8,0 days 01:15:00.251000,Finished
9,0 days 01:17:38.419000,Finalised
10,0 days 01:36:25.749000,Ends
