,Time,Status
0,0 days 00:08:28.271000,Inactive
1,0 days 00:42:40.279000,Started
2,0 days 02:12:42.644000,Finished
3,0 days 02:16:35.261000,Finalised
4,0 days 02:25:09.159000,Ends
