,Meeting,SessionStatus,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1264,Inactive,,9951,Qualifying,Qualifying,2025-06-28 16:00:00,2025-06-28 17:00:00,0 days 02:00:00,2025/2025-06-29_Austrian_Grand_Prix/2025-06-28_Qualifying/
Name,Austrian Grand Prix,Inactive,,9951,Qualifying,Qualifying,2025-06-28 16:00:00,2025-06-28 17:00:00,0 days 02:00:00,2025/2025-06-29_Austrian_Grand_Prix/2025-06-28_Qualifying/
OfficialName,FORMULA 1 MSC CRUISES AUSTRIAN GRAND PRIX 2025,Inactive,,9951,Qualifying,Qualifying,2025-06-28 16:00:00,2025-06-28 17:00:00,0 days 02:00:00,2025/2025-06-29_Austrian_Grand_Prix/2025-06-28_Qualifying/
Location,Spielberg,Inactive,,9951,Qualifying,Qualifying,2025-06-28 16:00:00,2025-06-28 17:00:00,0 days 02:00:00,2025/2025-06-29_Austrian_Grand_Prix/2025-06-28_Qualifying/
Number,11,Inactive,,9951,Qualifying,Qualifying,2025-06-28 16:00:00,2025-06-28 17:00:00,0 days 02:00:00,2025/2025-06-29_Austrian_Grand_Prix/2025-06-28_Qualifying/
Country,"{'Key': 17, 'Code': 'AUT', 'Name': 'Austria'}",Inactive,,9951,Qualifying,Qualifying,2025-06-28 16:00:00,2025-06-28 17:00:00,0 days 02:00:00,2025/2025-06-29_Austrian_Grand_Prix/2025-06-28_Qualifying/
Circuit,"{'Key': 19, 'ShortName': 'Spielberg'}",Inactive,,9951,Qualifying,Qualifying,2025-06-28 16:00:00,2025-06-28 17:00:00,0 days 02:00:00,2025/2025-06-29_Austrian_Grand_Prix/2025-06-28_Qualifying/
Status,,Inactive,Generating,9951,Qualifying,Qualifying,2025-06-28 16:00:00,2025-06-28 17:00:00,0 days 02:00:00,2025/2025-06-29_Austrian_Grand_Prix/2025-06-28_Qualifying/
