,Time,Status
0,0 days 00:00:06.109000,Inactive
1,0 days 00:17:21.266000,Started
2,0 days 00:35:46.808000,Finished
3,0 days 00:40:45.125000,Inactive
4,0 days 00:42:21.274000,Started
5,0 days 00:51:39.900000,Aborted
6,0 days 00:55:30.678000,Inactive
7,0 days 00:59:21.261000,Started
8,0 days 01:05:03.289000,Finished
9,0 days 01:11:27.956000,Inactive
10,0 days 01:13:21.274000,Started
11,0 days 01:25:21.328000,Finished
12,0 days 01:28:19.488000,Finalised
13,0 days 01:29:36.798000,Ends
