,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2021-10-23 20:00:19,Other,AIR TEMPERATURE 1 HOUR BEFORE Q1 =  30 DEGREES,,,,,,
1,2021-10-23 20:41:09,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2,2021-10-23 20:45:17,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 40%,,,,,,
3,2021-10-23 21:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
4,2021-10-23 21:00:01,Drs,DRS ENABLED,ENABLED,,,,,
5,2021-10-23 21:03:58,Other,CAR 9 (MAZ) TIME 1:37.894 DELETED - TRACK LIMITS AT TURN 19,,,,,,
6,2021-10-23 21:09:18,Other,CAR 18 (STR) TIME 1:36.219 DELETED - TRACK LIMITS AT TURN 19,,,,,,
7,2021-10-23 21:10:27,Other,CAR 7 (RAI) TIME 1:36.336 DELETED - TRACK LIMITS AT TURN 19,,,,,,
8,2021-10-23 21:11:28,Other,TURN 3-5 INCIDENT INVOLVING CARS 9 (MAZ) AND 5 (VET) NOTED,,,,,,
9,2021-10-23 21:17:26,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
10,2021-10-23 21:17:28,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
11,2021-10-23 21:17:32,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
12,2021-10-23 21:17:39,CarEvent,CAR 99 (GIO) SPUN AND CONTINUED AT TURN 2,,,,,99,
13,2021-10-23 21:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
14,2021-10-23 21:18:24,Other,FIRST CAR TO TAKE THE FLAG - CAR 77 (BOT),,,,,,
15,2021-10-23 21:22:05,Other,TURN 3-5 INCIDENT INVOLVING CARS 9 (MAZ) AND 5 (VET) - NO INVESTIGATION NECESSARY,,,,,,
16,2021-10-23 21:23:35,Other,TURN 15 INCIDENT INVOLVING CARS 9 (MAZ) AND 18 (STR) NOTED,,,,,,
17,2021-10-23 21:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
18,2021-10-23 21:29:52,Other,CAR 11 (PER) TIME 1:34.074 DELETED - TRACK LIMITS AT TURN 19,,,,,,
19,2021-10-23 21:30:10,Other,CAR 3 (RIC) TIME 1:34.248 DELETED - TRACK LIMITS AT TURN 9,,,,,,
20,2021-10-23 21:31:23,Other,TURN 15 INCIDENT INVOLVING CARS 9 (MAZ) AND 18 (STR) NO INVESTIGATION NECESSARY,,,,,,
21,2021-10-23 21:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
22,2021-10-23 21:40:12,Other,FIRST CAR TO TAKE THE FLAG - CAR 99 (GIO),,,,,,
23,2021-10-23 21:41:07,Other,CAR 63 (RUS) TIME 1:35.730 DELETED - TRACK LIMITS AT TURN 9,,,,,,
24,2021-10-23 21:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
25,2021-10-23 22:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
26,2021-10-23 22:00:11,Other,FIRST CAR TO TAKE THE FLAG -  CAR 44 (HAM),,,,,,
27,2021-10-23 22:00:55,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 1,,,,,,
28,2021-10-23 22:01:10,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
