,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1124,,6993,Race,Race,2022-03-20 18:00:00,2022-03-20 20:00:00,0 days 03:00:00,2022/2022-03-20_Bahrain_Grand_Prix/2022-03-20_Race/
Name,Bahrain Grand Prix,,6993,Race,Race,2022-03-20 18:00:00,2022-03-20 20:00:00,0 days 03:00:00,2022/2022-03-20_Bahrain_Grand_Prix/2022-03-20_Race/
OfficialName,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022,,6993,Race,Race,2022-03-20 18:00:00,2022-03-20 20:00:00,0 days 03:00:00,2022/2022-03-20_Bahrain_Grand_Prix/2022-03-20_Race/
Location,Sakhir,,6993,Race,Race,2022-03-20 18:00:00,2022-03-20 20:00:00,0 days 03:00:00,2022/2022-03-20_Bahrain_Grand_Prix/2022-03-20_Race/
Country,"{'Key': 36, 'Code': 'BRN', 'Name': 'Bahrain'}",,6993,Race,Race,2022-03-20 18:00:00,2022-03-20 20:00:00,0 days 03:00:00,2022/2022-03-20_Bahrain_Grand_Prix/2022-03-20_Race/
Circuit,"{'Key': 63, 'ShortName': 'Sakhir'}",,6993,Race,Race,2022-03-20 18:00:00,2022-03-20 20:00:00,0 days 03:00:00,2022/2022-03-20_Bahrain_Grand_Prix/2022-03-20_Race/
Status,,Generating,6993,Race,Race,2022-03-20 18:00:00,2022-03-20 20:00:00,0 days 03:00:00,2022/2022-03-20_Bahrain_Grand_Prix/2022-03-20_Race/
