,Time,Status
0,0 days 00:00:08.664000,Inactive
1,0 days 00:33:18.087000,Started
2,0 days 02:06:26.001000,Finished
3,0 days 02:09:37.914000,Finalised
4,0 days 02:09:38.695000,Ends
