,Time,Status,Message
0,0 days 00:10:06.010000,1,AllClear
1,0 days 01:00:16.400000,2,Yellow
2,0 days 01:00:20.890000,1,AllClear
3,0 days 01:00:46.461000,2,Yellow
4,0 days 01:00:53.481000,1,AllClear
5,0 days 01:15:24.819000,2,Yellow
6,0 days 01:16:15.962000,1,AllClear
