,Time,Status
0,0 days 00:00:08.013000,Inactive
1,0 days 00:32:47.006000,Started
2,0 days 02:03:42.992000,Finished
3,0 days 02:07:24.018000,Finalised
4,0 days 02:07:24.411000,Ends
