,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2021-09-25 11:45:29,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 60%,,,,,,
1,2021-09-25 11:12:41,Other,AIR TEMPERATURE 1 HOUR BEFORE Q1 = 12 DEGREES,,,,,,
2,2021-09-25 11:12:41,Other,AIR TEMPERATURE 1 HOUR BEFORE Q1 = 12 DEGREES,,,,,,
3,2021-09-25 11:45:29,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 60%,,,,,,
4,2021-09-25 11:46:12,Drs,DRS DISABLED,DISABLED,,,,,
5,2021-09-25 11:46:14,Other,CHANGE IN CLIMATIC CONDITIONS,,,,,,
6,2021-09-25 11:46:32,Other,LIGHT BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
7,2021-09-25 11:46:56,Other,LOW GRIP CONDITIONS,,,,,,
8,2021-09-25 11:47:03,Other,WET TRACK,,,,,,
9,2021-09-25 12:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
10,2021-09-25 12:06:26,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
11,2021-09-25 12:06:27,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
12,2021-09-25 12:06:36,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
13,2021-09-25 12:06:53,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
14,2021-09-25 12:06:55,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
15,2021-09-25 12:07:13,CarEvent,CAR 99 (GIO) SPUN AND CONTINUED AT TURN 16,,,,,99,
16,2021-09-25 12:11:31,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
17,2021-09-25 12:11:34,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
18,2021-09-25 12:11:54,CarEvent,CAR 77 (BOT) OFF TRACK AND CONTINUED AT TURN 10,,,,,77,
19,2021-09-25 12:12:17,Other,CAR 44 (HAM) TIME 2:09.690 DELETED - TRACK LIMITS AT TURN 2,,,,,,
20,2021-09-25 12:12:31,Other,CORRECTION - CAR 18 (STR) OFF TRACK AND CONTINUED AT TURN 10,,,,,,
21,2021-09-25 12:12:35,Other,CAR 77 (BOT) TIME 2:32.332 DELETED - TRACK LIMITS AT TURN 2,,,,,,
22,2021-09-25 12:14:50,Other,CAR 4 (NOR) TIME 2:36.661 DELETED - TRACK LIMITS AT TURN 2,,,,,,
23,2021-09-25 12:15:29,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
24,2021-09-25 12:15:41,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
25,2021-09-25 12:15:54,CarEvent,CAR 11 (PER) SPUN AND CONTINUED AT TURN 2,,,,,11,
26,2021-09-25 12:16:01,Other,CAR 9 (MAZ) TIME 2:39.950 DELETED - TRACK LIMITS AT TURN 2,,,,,,
27,2021-09-25 12:16:46,Other,CAR 4 (NOR) TIME 2:00.048 DELETED - TRACK LIMITS AT TURN 2,,,,,,
28,2021-09-25 12:17:51,Other,TURN 2 INCIDENT INVOLVING CARS 3 (RIC) AND 18 (STR) NOTED,,,,,,
29,2021-09-25 12:17:54,Other,CAR 11 (PER) TIME 2:41.495 DELETED - TRACK LIMITS AT TURN 2,,,,,,
30,2021-09-25 12:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
31,2021-09-25 12:18:21,Other,FIRST CAR TO TAKE THE FLAG - CAR 16 (LEC),,,,,,
32,2021-09-25 12:21:05,Other,TURN 2 INCIDENT INVOLVING CARS 3 (RIC) AND 18 (STR) - WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
33,2021-09-25 12:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
34,2021-09-25 12:30:13,CarEvent,CAR 6 (LAT) OFF TRACK AND CONTINUED AT TURN 13,,,,,6,
35,2021-09-25 12:31:27,Other,CAR 77 (BOT) TIME 2:02.536 DELETED - TRACK LIMITS AT TURN 2,,,,,,
36,2021-09-25 12:32:23,CarEvent,CAR 22 (TSU) OFF TRACK AND CONTINUED AT TURN 4,,,,,22,
37,2021-09-25 12:33:06,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
38,2021-09-25 12:33:08,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
39,2021-09-25 12:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
40,2021-09-25 12:40:22,Other,FIRST CAR TO TAKE THE FLAG - CAR 31 (OCO),,,,,,
41,2021-09-25 12:44:48,Other,TURN 7-9 INCIDENT INVOLVING CARS 5 (VET) AND 22 (TSU) NOTED,,,,,,
42,2021-09-25 12:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
43,2021-09-25 12:48:15,Other,TURN 7-9 INCIDENT INVOLVING CARS 5 (VET) AND 22 (TSU) NO INVESTIGATION NECESSARY,,,,,,
44,2021-09-25 12:57:57,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 5,,,,,11,
45,2021-09-25 12:58:46,Other,CAR 31 (OCO) TIME 2:32.379 DELETED - TRACK LIMITS AT TURN 2,,,,,,
46,2021-09-25 13:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
47,2021-09-25 13:00:34,Other,FIRST CAR TO TAKE THE FLAG - CAR 31 (OCO),,,,,,
48,2021-09-25 13:01:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
49,2021-09-25 13:01:23,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
50,2021-09-25 13:01:28,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
51,2021-09-25 13:01:31,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
52,2021-09-25 13:01:41,CarEvent,CAR 44 (HAM) SPUN AND CONTINUED AT TURN 16,,,,,44,
53,2021-09-25 13:02:43,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
54,2021-09-25 13:02:46,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
55,2021-09-25 13:02:59,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
56,2021-09-25 13:03:00,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
57,2021-09-25 13:04:10,Other,TURN 15-16 INCIDENT INVOLVING CARS 11 (PER) AND 18 (STR) NOTED ,,,,,,
58,2021-09-25 13:06:43,Other,TURN 15-16 INCIDENT INVOLVING CARS 11 (PER) AND 18 (STR) NO INVESTIGATION NECESSARY ,,,,,,
59,2021-09-25 13:21:13,Other,LOW GRIP CONDITIONS,,,,,,
60,2021-09-25 13:21:38,Drs,DRS DISABLED,DISABLED,,,,,
