,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:20.894000,11.9,68.0,945.9,True,12.7,223,1.0
1,0 days 00:01:20.894000,11.8,68.0,945.9,True,12.7,216,1.3
2,0 days 00:02:20.899000,11.7,69.0,945.9,True,12.7,297,1.3
3,0 days 00:03:20.901000,11.7,69.0,945.9,True,12.7,179,0.7
4,0 days 00:04:20.934000,11.7,70.0,945.9,True,12.9,187,1.3
5,0 days 00:05:20.946000,11.7,69.0,945.8,True,12.9,169,1.9
6,0 days 00:06:20.962000,11.6,68.0,945.9,True,12.8,160,1.4
7,0 days 00:07:20.963000,11.6,69.0,945.8,True,12.8,188,1.1
8,0 days 00:08:20.979000,11.6,69.0,945.8,True,12.8,178,1.4
9,0 days 00:09:21,11.6,68.0,945.8,True,12.8,162,1.3
10,0 days 00:10:20.986000,11.6,69.0,945.9,True,12.9,178,1.4
11,0 days 00:11:20.997000,11.6,67.0,945.9,True,12.9,163,1.8
12,0 days 00:12:21.001000,11.6,66.0,945.8,True,12.9,181,1.4
13,0 days 00:13:21.003000,11.6,67.0,945.8,True,12.9,180,1.4
14,0 days 00:14:20.989000,11.7,66.0,945.9,True,12.9,167,1.7
15,0 days 00:15:21.003000,11.7,65.0,945.9,True,12.8,164,1.6
16,0 days 00:16:21.007000,11.7,64.0,945.9,True,12.8,162,1.6
17,0 days 00:17:21.016000,11.8,64.0,945.9,True,12.8,161,1.6
18,0 days 00:18:21.019000,11.8,64.0,945.8,True,12.8,148,1.7
19,0 days 00:19:21.037000,11.8,64.0,945.9,True,12.8,150,1.4
20,0 days 00:20:21.038000,11.8,66.0,945.8,True,12.7,175,1.6
21,0 days 00:21:21.040000,11.7,66.0,945.7,True,12.7,172,1.8
22,0 days 00:22:21.083000,11.7,66.0,945.8,True,12.6,183,2.3
23,0 days 00:23:21.040000,11.6,67.0,945.8,True,12.6,171,2.9
24,0 days 00:24:21.051000,11.6,68.0,945.8,True,12.6,178,2.2
25,0 days 00:25:21.039000,11.7,68.0,945.7,True,12.7,189,2.0
26,0 days 00:26:21.039000,11.6,68.0,945.7,True,12.7,179,2.4
27,0 days 00:27:21.051000,11.6,68.0,945.7,True,12.7,173,2.4
28,0 days 00:28:21.049000,11.7,68.0,945.7,True,12.6,182,2.7
29,0 days 00:29:21.049000,11.7,66.0,945.7,True,12.5,178,2.5
30,0 days 00:30:21.049000,11.7,66.0,945.7,True,12.5,183,2.5
31,0 days 00:31:21.051000,11.8,66.0,945.7,True,12.5,181,2.2
