,Time,Status
0,0 days 00:00:07.288000,Inactive
1,0 days 00:15:00.238000,Started
2,0 days 00:33:00.242000,Finished
3,0 days 00:38:14.208000,Inactive
4,0 days 00:40:00.234000,Started
5,0 days 00:55:00.254000,Finished
6,0 days 01:01:07.080000,Inactive
7,0 days 01:03:00.242000,Started
8,0 days 01:15:00.240000,Finished
9,0 days 01:17:19.212000,Finalised
10,0 days 01:17:20.330000,Ends
