,Time,Status
0,0 days 00:00:06.398000,Inactive
1,0 days 00:55:34.907000,Started
2,0 days 02:31:14.574000,Finished
3,0 days 02:37:59.928000,Finalised
4,0 days 02:45:13.997000,Ends
