,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:13.893000,22.0,51.3,993.2,False,33.3,238,0.6
1,0 days 00:01:13.905000,22.1,50.8,993.1,False,33.7,212,0.8
2,0 days 00:02:13.918000,22.2,51.3,993.1,False,33.7,184,0.6
3,0 days 00:03:13.930000,22.2,52.3,993.2,False,33.7,116,1.2
4,0 days 00:04:13.943000,22.1,53.3,993.1,False,33.9,0,1.2
5,0 days 00:05:13.956000,22.1,53.2,993.0,False,34.6,323,0.6
6,0 days 00:06:13.968000,22.0,53.2,993.1,False,34.6,341,0.5
7,0 days 00:07:13.981000,22.2,52.9,993.0,False,34.1,248,0.7
8,0 days 00:08:13.994000,22.1,53.3,993.1,False,34.6,242,0.7
9,0 days 00:09:14.006000,22.2,53.1,993.0,False,34.3,218,1.8
10,0 days 00:10:14.035000,22.1,53.7,993.0,False,34.1,222,1.1
11,0 days 00:11:14.047000,22.2,53.5,993.0,False,34.1,207,0.9
12,0 days 00:12:14.060000,22.3,53.5,993.0,False,35.2,248,0.9
13,0 days 00:13:14.072000,22.3,53.3,993.1,False,35.9,271,1.3
14,0 days 00:14:14.085000,22.4,53.1,993.0,False,36.0,220,1.0
15,0 days 00:15:14.098000,22.4,53.1,993.0,False,36.4,203,1.3
16,0 days 00:16:14.111000,22.5,53.5,993.0,False,36.4,216,1.2
17,0 days 00:17:14.825000,22.6,51.9,992.9,False,36.4,210,1.8
18,0 days 00:18:14.385000,22.5,51.9,992.9,False,36.3,221,2.6
19,0 days 00:19:14.429000,22.3,52.6,992.9,False,36.2,219,1.6
20,0 days 00:20:14.613000,22.5,52.0,992.9,False,35.8,212,2.0
21,0 days 00:21:15.001000,22.5,52.2,992.9,False,36.1,207,2.7
22,0 days 00:22:15.325000,22.5,52.4,992.9,False,37.3,215,2.6
23,0 days 00:23:14.854000,22.7,52.5,992.9,False,37.4,210,2.3
24,0 days 00:24:14.430000,23.2,51.5,992.9,False,37.4,207,3.2
25,0 days 00:25:14.302000,23.5,50.4,992.9,False,37.5,198,3.1
26,0 days 00:26:14.315000,23.6,50.2,992.9,False,37.2,238,1.8
27,0 days 00:27:14.265000,23.5,49.8,992.8,False,37.2,224,1.5
28,0 days 00:28:14.324000,23.5,49.9,992.8,False,37.5,183,1.3
29,0 days 00:29:14.290000,23.4,49.9,992.8,False,37.5,193,2.5
30,0 days 00:30:14.303000,22.8,51.2,992.8,False,37.4,186,3.0
31,0 days 00:31:14.316000,22.6,51.8,992.8,False,37.0,292,2.3
32,0 days 00:32:14.328000,22.4,52.3,992.8,False,37.0,304,1.0
33,0 days 00:33:14.341000,22.7,51.8,992.8,False,37.2,275,0.4
34,0 days 00:34:14.385000,23.0,51.7,992.8,False,37.7,272,0.8
35,0 days 00:35:14.460000,23.2,50.3,992.8,False,38.0,339,1.1
36,0 days 00:36:14.426000,23.0,51.1,992.7,False,38.3,192,0.9
37,0 days 00:37:14.391000,23.3,50.0,992.7,False,38.7,213,0.9
38,0 days 00:38:14.404000,23.4,50.7,992.7,False,38.7,215,1.4
39,0 days 00:39:14.417000,23.4,51.0,992.7,False,38.4,213,2.4
40,0 days 00:40:14.429000,23.4,51.0,992.7,False,38.3,156,1.5
41,0 days 00:41:14.442000,23.3,51.6,992.7,False,38.4,248,1.1
42,0 days 00:42:14.455000,23.4,51.8,992.6,False,38.4,197,0.7
43,0 days 00:43:14.483000,23.5,51.4,992.7,False,38.6,203,2.7
44,0 days 00:44:14.496000,23.6,52.3,992.7,False,38.8,225,2.0
45,0 days 00:45:14.508000,23.5,50.2,992.6,False,38.7,128,1.2
46,0 days 00:46:14.708000,23.3,51.3,992.6,False,38.7,115,1.3
47,0 days 00:47:14.767000,23.1,52.4,992.7,False,38.5,178,2.0
48,0 days 00:48:14.796000,23.4,51.1,992.6,False,38.5,173,1.4
49,0 days 00:49:14.684000,23.3,50.8,992.7,False,38.9,120,2.0
50,0 days 00:50:14.946000,23.1,51.6,992.7,False,38.8,179,1.2
51,0 days 00:51:14.584000,23.1,51.0,992.7,False,38.5,184,2.4
52,0 days 00:52:14.644000,22.9,52.8,992.6,False,38.2,167,2.9
53,0 days 00:53:14.609000,22.7,53.3,992.6,False,38.2,186,2.5
54,0 days 00:54:14.622000,22.7,52.8,992.6,False,38.3,188,1.1
55,0 days 00:55:14.635000,22.8,52.6,992.6,False,38.3,179,1.2
56,0 days 00:56:14.647000,22.8,53.4,992.6,False,38.3,0,1.1
57,0 days 00:57:14.675000,23.0,53.1,992.6,False,38.3,272,0.5
