,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2019-09-07 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2019-09-07 13:13:16,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2,2019-09-07 13:13:20,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
3,2019-09-07 13:13:27,Flag,RED FLAG,,RED,Track,,,
4,2019-09-07 13:14:11,CarEvent,CAR 11 (PER) STOPPED AT TURN 3,,,,,11,
5,2019-09-07 13:15:36,Other,SESSION WILL RE-START 15:17,,,,,,
6,2019-09-07 13:16:15,Flag,TRACK CLEAR,,CLEAR,Track,,,
7,2019-09-07 13:16:17,Drs,DRS ENABLED,ENABLED,,,,,
8,2019-09-07 13:17:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
9,2019-09-07 13:20:43,Other,CAR 23 (ALB) TIME 1:20.456 DELETED - TRACK LIMITS AT TURN 11,,,,,,
10,2019-09-07 13:21:34,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
11,2019-09-07 13:23:44,Other,Q2 WILL START AT 15:28,,,,,,
12,2019-09-07 13:28:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
13,2019-09-07 13:32:44,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
14,2019-09-07 13:32:52,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
15,2019-09-07 13:33:04,CarEvent,CAR 7 (RAI) OFF TRACK AND CONTINUED AT TURN 6,,,,,7,
16,2019-09-07 13:43:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
17,2019-09-07 13:43:27,CarEvent,CAR 16 (LEC) MISSED THE APEX OF TURN 5,,,,,16,
18,2019-09-07 13:44:04,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
19,2019-09-07 13:44:05,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
20,2019-09-07 13:45:38,Other,Q3 WILL START AT 15:51,,,,,,
21,2019-09-07 13:51:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
22,2019-09-07 13:54:06,CarEvent,CAR 5 (VET) MISSED THE APEX OF TURN 2,,,,,5,
23,2019-09-07 13:54:14,CarEvent,CAR 16 (LEC) MISSED THE APEX OF TURN 2,,,,,16,
24,2019-09-07 13:54:23,CarEvent,CAR 7 (RAI) MISSED THE APEX OF TURN 2,,,,,7,
25,2019-09-07 13:56:15,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
26,2019-09-07 13:56:25,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
27,2019-09-07 13:56:25,Flag,RED FLAG,,RED,Track,,,
28,2019-09-07 13:56:25,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
29,2019-09-07 13:57:19,Other,MEDICAL CAR DEPLOYED,,,,,,
30,2019-09-07 14:04:33,Other,SESSION WILL RE-START AT 16:07,,,,,,
31,2019-09-07 14:06:00,Flag,TRACK CLEAR,,CLEAR,Track,,,
32,2019-09-07 14:06:02,Drs,DRS ENABLED,ENABLED,,,,,
33,2019-09-07 14:07:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
34,2019-09-07 14:13:35,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
35,2019-09-07 14:16:46,Other,THE LAST LAP OF QUALIFYING IS UNDER INVESTIGATION,,,,,,
36,2019-09-07 14:23:40,Other,START OF F2 RACE IS DELAYED BY 15 MINUTES,,,,,,
37,2019-09-07 14:25:12,Other,"PIT LANE OPEN - 16:45, PIT LANE CLOSED - 16:50, FORMATION LAP - 17:00",,,,,,
38,2019-09-07 14:23:40,Other,START OF F2 RACE IS DELAYED BY 15 MINUTES,,,,,,
39,2019-09-07 14:25:12,Other,"PIT LANE OPEN - 16:45, PIT LANE CLOSED - 16:50, FORMATION LAP - 17:00",,,,,,
