,Time,Status
0,0 days 00:00:04.503000,Inactive
1,0 days 00:04:05.608000,Started
2,0 days 01:49:53.765000,Finished
3,0 days 01:52:09.956000,Finalised
4,0 days 01:52:10.516000,Ends
