,Time,Status
0,0 days 00:00:09.875000,Inactive
1,0 days 01:02:33.771000,Started
2,0 days 02:30:13.134000,Finished
3,0 days 02:38:52.519000,Finalised
4,0 days 02:38:53.706000,Ends
