,Time,Status
0,0 days 00:00:06.874000,Inactive
1,0 days 01:02:14.632000,Started
2,0 days 02:24:09.217000,Finished
3,0 days 02:28:20.428000,Finalised
4,0 days 02:28:20.428000,Ends
