,Time,Status
0,0 days 00:00:04.045000,Inactive
1,0 days 01:02:15.963000,Started
2,0 days 02:30:14.149000,Finished
3,0 days 02:34:20.395000,Finalised
4,0 days 02:34:20.832000,Ends
