,Time,Status
0,0 days 00:00:05.785000,Inactive
1,0 days 00:14:59.253000,Started
2,0 days 00:19:36.920000,Aborted
3,0 days 00:22:33.870000,Inactive
4,0 days 00:26:59.209000,Started
5,0 days 00:40:22.101000,Finished
6,0 days 00:46:04.094000,Inactive
7,0 days 00:47:59.217000,Started
8,0 days 01:02:59.232000,Finished
9,0 days 01:09:05.319000,Inactive
10,0 days 01:10:59.239000,Started
11,0 days 01:22:59.242000,Finished
12,0 days 01:35:36.244000,Finalised
13,0 days 01:35:37.306000,Ends
