,Time,Status
0,0 days 00:00:05.235000,Inactive
1,0 days 00:12:54.649000,Started
2,0 days 00:30:54.651000,Finished
3,0 days 00:35:58.737000,Inactive
4,0 days 00:37:54.714000,Started
5,0 days 00:52:54.744000,Finished
6,0 days 00:59:00.286000,Inactive
7,0 days 01:00:54.641000,Started
8,0 days 01:12:54.656000,Finished
9,0 days 01:16:36.611000,Finalised
10,0 days 01:18:41.304000,Ends
