,Time,Status
0,0 days 00:00:05.422000,Inactive
1,0 days 01:22:21.726000,Started
2,0 days 02:42:28.906000,Finished
3,0 days 02:43:20.578000,Finalised
4,0 days 02:43:21.312000,Ends
