,Time,Status
0,0 days 00:00:07.401000,Inactive
1,0 days 00:59:12.478000,Started
2,0 days 01:17:00.295000,Aborted
3,0 days 01:22:27.228000,Inactive
4,0 days 01:24:12.462000,Started
5,0 days 01:39:12.490000,Finished
6,0 days 01:45:17.805000,Inactive
7,0 days 01:47:12.482000,Started
8,0 days 01:59:12.478000,Finished
9,0 days 02:02:42.870000,Finalised
10,0 days 02:21:58.641000,Ends
