,Time,Status
0,0 days 00:00:04.376000,Inactive
1,0 days 01:11:08.287000,Started
2,0 days 02:34:56.194000,Finished
3,0 days 02:41:19.740000,Finalised
4,0 days 02:41:20.006000,Ends
