,Time,Status
0,0 days 00:00:05.393000,Inactive
1,0 days 01:02:28.137000,Started
2,0 days 02:22:55.859000,Finished
3,0 days 02:26:42.980000,Finalised
4,0 days 02:26:45.148000,Ends
