,Time,Status
0,0 days 00:00:05.333000,Inactive
1,0 days 00:56:47.817000,Started
2,0 days 02:23:21.333000,Finished
3,0 days 02:28:43.245000,Finalised
4,0 days 02:45:07.435000,Ends
