,Meeting,ArchiveStatus,Key,Type,Name,StartDate,EndDate,GmtOffset,Path
Key,1133,,7236,Race,Race,2022-10-02 20:00:00,2022-10-02 22:00:00,0 days 08:00:00,2022/2022-10-02_Singapore_Grand_Prix/2022-10-02_Race/
Name,Singapore Grand Prix,,7236,Race,Race,2022-10-02 20:00:00,2022-10-02 22:00:00,0 days 08:00:00,2022/2022-10-02_Singapore_Grand_Prix/2022-10-02_Race/
OfficialName,FORMULA 1 SINGAPORE AIRLINES SINGAPORE GRAND PRIX 2022,,7236,Race,Race,2022-10-02 20:00:00,2022-10-02 22:00:00,0 days 08:00:00,2022/2022-10-02_Singapore_Grand_Prix/2022-10-02_Race/
Location,Marina Bay,,7236,Race,Race,2022-10-02 20:00:00,2022-10-02 22:00:00,0 days 08:00:00,2022/2022-10-02_Singapore_Grand_Prix/2022-10-02_Race/
Country,"{'Key': 157, 'Code': 'SGP', 'Name': 'Singapore'}",,7236,Race,Race,2022-10-02 20:00:00,2022-10-02 22:00:00,0 days 08:00:00,2022/2022-10-02_Singapore_Grand_Prix/2022-10-02_Race/
Circuit,"{'Key': 61, 'ShortName': 'Singapore'}",,7236,Race,Race,2022-10-02 20:00:00,2022-10-02 22:00:00,0 days 08:00:00,2022/2022-10-02_Singapore_Grand_Prix/2022-10-02_Race/
Status,,Generating,7236,Race,Race,2022-10-02 20:00:00,2022-10-02 22:00:00,0 days 08:00:00,2022/2022-10-02_Singapore_Grand_Prix/2022-10-02_Race/
