,Time,Status
0,0 days 00:00:09.283000,Inactive
1,0 days 02:07:56.483000,Started
2,0 days 04:10:11.950000,Finished
3,0 days 04:14:33.985000,Finalised
4,0 days 04:33:38.173000,Ends
