,Time,Status
0,0 days 00:00:06.734000,Inactive
1,0 days 00:15:00.086000,Started
2,0 days 00:33:00.130000,Finished
3,0 days 00:38:10.120000,Inactive
4,0 days 00:40:00.090000,Started
5,0 days 00:55:00.119000,Finished
6,0 days 01:01:10.471000,Inactive
7,0 days 01:03:00.085000,Started
8,0 days 01:15:00.110000,Finished
9,0 days 01:17:56.481000,Finalised
10,0 days 01:17:56.481000,Ends
