,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0,0 days 00:00:46.907000,30.6,59.7,998.7,False,49.3,190,2.8
1,0 days 00:01:46.906000,30.6,60.0,998.7,False,49.5,195,2.3
2,0 days 00:02:46.907000,30.7,59.5,998.7,False,49.9,230,2.3
3,0 days 00:03:46.908000,30.8,59.0,998.7,False,50.0,220,2.5
4,0 days 00:04:46.910000,30.6,59.2,998.7,False,49.6,207,1.8
5,0 days 00:05:46.913000,30.6,59.2,998.7,False,48.8,195,1.8
6,0 days 00:06:46.912000,30.8,58.6,998.6,False,49.3,172,1.3
7,0 days 00:07:46.919000,30.7,58.5,998.6,False,49.2,198,1.3
8,0 days 00:08:46.944000,30.7,59.2,998.6,False,49.2,213,1.5
9,0 days 00:09:46.944000,30.6,58.8,998.6,False,49.2,240,1.9
10,0 days 00:10:46.944000,30.9,58.7,998.7,False,49.4,196,1.8
11,0 days 00:11:46.944000,30.7,59.2,998.7,False,49.7,195,2.7
12,0 days 00:12:46.946000,30.8,58.9,998.6,False,50.0,193,2.6
13,0 days 00:13:46.946000,30.7,58.9,998.7,False,49.3,159,2.4
14,0 days 00:14:46.947000,30.7,59.0,998.7,False,49.2,189,2.4
15,0 days 00:15:46.949000,30.5,60.0,998.7,False,48.7,199,2.4
16,0 days 00:16:46.948000,30.3,59.7,998.6,False,48.7,226,2.5
17,0 days 00:17:46.951000,30.3,60.1,998.6,False,49.4,221,2.5
18,0 days 00:18:46.949000,30.5,59.8,998.7,False,49.4,201,1.4
19,0 days 00:19:46.950000,30.5,59.7,998.6,False,49.6,201,2.8
20,0 days 00:20:46.950000,30.5,59.6,998.7,False,49.3,216,1.7
21,0 days 00:21:46.951000,30.5,59.5,998.6,False,49.3,227,3.8
22,0 days 00:22:46.952000,30.0,61.1,998.5,False,49.2,193,3.4
23,0 days 00:23:46.956000,29.9,61.8,998.6,False,48.2,203,2.8
24,0 days 00:24:46.962000,30.1,61.1,998.6,False,47.8,194,2.6
