,Time,Status
0,0 days 00:00:08.755000,Inactive
1,0 days 00:14:32.906000,Started
2,0 days 00:18:14.246000,Aborted
3,0 days 00:26:15.830000,Inactive
4,0 days 00:27:32.919000,Started
5,0 days 00:41:30.642000,Aborted
6,0 days 00:47:37.114000,Inactive
7,0 days 00:49:32.909000,Started
8,0 days 01:04:32.914000,Finished
9,0 days 01:10:40.723000,Inactive
10,0 days 01:12:32.901000,Started
11,0 days 01:24:32.898000,Finished
12,0 days 01:28:21.395000,Finalised
13,0 days 01:39:42.836000,Ends
