,Time,Status
0,0 days 00:00:10.188000,Inactive
1,0 days 00:55:43.028000,Started
2,0 days 02:26:33.124000,Finished
3,0 days 02:29:41.516000,Finalised
4,0 days 02:29:41.914000,Ends
