,Time,Status
0,0 days 00:00:10.022000,Inactive
1,0 days 01:11:54.770000,Started
2,0 days 01:59:19.007000,Aborted
3,0 days 02:23:57.645000,Started
4,0 days 03:18:49.427000,Finished
5,0 days 03:20:53.149000,Finalised
6,0 days 03:20:53.607000,Ends
