,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2021-11-06 20:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
1,2021-11-06 20:05:00,Other,CAR 47 (MSC) TIME 1:21.524 DELETED - TRACK LIMITS AT TURN 12,,,,,,
2,2021-11-06 20:06:57,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
3,2021-11-06 20:07:00,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
4,2021-11-06 20:07:02,Other,DRS DISABLED IN ZONE 2,,,,,,
5,2021-11-06 20:07:03,Flag,RED FLAG,,RED,Track,,,
6,2021-11-06 20:07:03,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
7,2021-11-06 20:07:03,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
8,2021-11-06 20:23:04,Other,A 5 MIN WARNING WILL BE GIVEN BEFORE Q1 RESUMES,,,,,,
9,2021-11-06 20:27:32,Other,SESSION WILL RESUME AT 14:33,,,,,,
10,2021-11-06 20:28:36,Flag,TRACK CLEAR,,CLEAR,Track,,,
11,2021-11-06 20:29:57,Other,RED FLAG INCIDENT INVOLVING CAR 7 (RAI) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
12,2021-11-06 20:30:05,Flag,TRACK CLEAR,,CLEAR,Track,,,
13,2021-11-06 20:33:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
14,2021-11-06 20:38:06,CarEvent,CAR 55 (SAI) OFF TRACK AND CONTINUED AT TURN 12,,,,,55,
15,2021-11-06 20:43:58,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
16,2021-11-06 20:44:09,Other,FIRST CAR TO TAKE THE FLAG - CAR 9 (MAZ),,,,,,
17,2021-11-06 20:45:41,Other,Q2 WILL START AT 14:51,,,,,,
18,2021-11-06 20:49:54,Other,Q1 PIT EXIT INCIDENT INVOLVING CARS 63 (RUS) AND 6 (LAT) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
19,2021-11-06 20:51:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
20,2021-11-06 20:58:44,CarEvent,CAR 99 (GIO) OFF TRACK AND CONTINUED AT TURN 7,,,,,99,
21,2021-11-06 21:05:45,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
22,2021-11-06 21:05:46,Other,DRS DISABLED IN ZONE 1,,,,,,
23,2021-11-06 21:05:53,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
24,2021-11-06 21:05:53,Other,DRS ENABLED IN ZONE 1,,,,,,
25,2021-11-06 21:05:55,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,
26,2021-11-06 21:05:56,Other,DRS DISABLED IN ZONE 1,,,,,,
27,2021-11-06 21:06:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
28,2021-11-06 21:06:00,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
29,2021-11-06 21:06:00,Other,DRS ENABLED IN ZONE 1,,,,,,
30,2021-11-06 21:06:13,Other,FIRST CAR TO TAKE THE FLAG - CAR 22 (TSU),,,,,,
31,2021-11-06 21:08:23,Other,Q3 WILL START AT 15:14,,,,,,
32,2021-11-06 21:14:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
33,2021-11-06 21:18:24,Other,CAR 22 (TSU) TIME 1:50.338 DELETED - TRACK LIMITS AT TURN 11,,,,,,
34,2021-11-06 21:19:38,CarEvent,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 1,,,,,4,
35,2021-11-06 21:26:01,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
36,2021-11-06 21:26:33,Other,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI),,,,,,
37,2021-11-06 21:35:58,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
38,2021-11-06 21:36:02,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
39,2021-11-06 21:36:03,Other,DRS DISABLED IN ZONE 3,,,,,,
