,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2019-09-21 12:45:03,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,,,,
1,2019-09-21 12:46:12,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2,2019-09-21 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
3,2019-09-21 13:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
4,2019-09-21 13:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
5,2019-09-21 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
6,2019-09-21 13:44:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
7,2019-09-21 13:44:10,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
8,2019-09-21 13:44:35,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,,
9,2019-09-21 13:44:38,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
10,2019-09-21 13:44:48,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
11,2019-09-21 13:45:30,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
12,2019-09-21 13:45:39,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
13,2019-09-21 13:45:51,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
14,2019-09-21 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
15,2019-09-21 14:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
16,2019-09-21 14:06:04,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
