,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2026-03-15 06:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
1,2026-03-15 06:30:01,Other,PIT EXIT CLOSED,,,,,,1
2,2026-03-15 06:32:39,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,1
3,2026-03-15 06:33:35,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,1
4,2026-03-15 06:34:35,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,1
5,2026-03-15 06:34:45,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,1
6,2026-03-15 06:57:22,Other,OVERTAKE DISABLED,,,,,,1
7,2026-03-15 07:04:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
8,2026-03-15 07:04:26,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,1
9,2026-03-15 07:04:27,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,1
10,2026-03-15 07:04:30,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,1
11,2026-03-15 07:04:33,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,1
12,2026-03-15 07:05:18,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,1
13,2026-03-15 07:05:20,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4,,,,,,1
14,2026-03-15 07:05:20,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,1
15,2026-03-15 07:05:24,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,1
16,2026-03-15 07:05:32,Other,OVERTAKE ENABLED,,,,,,1
17,2026-03-15 07:06:22,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,2
18,2026-03-15 07:07:33,Other,TURN 3 INCIDENT INVOLVING CARS 11 (PER) AND 77 (BOT) NOTED - CAUSING A COLLISION,,,,,,3
19,2026-03-15 07:11:17,Other,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 11 (PER) AND 77 (BOT) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,,,,,5
20,2026-03-15 07:14:01,Other,CAR 3 (VER) TIME 1:39.582 DELETED - TRACK LIMITS AT TURN 2 LAP 5 15:10:57,,,,,,7
21,2026-03-15 07:19:39,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,10
22,2026-03-15 07:19:57,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,10
23,2026-03-15 07:20:04,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,10
24,2026-03-15 07:22:39,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,11
25,2026-03-15 07:22:51,Other,MARSHALS ON TRACK AT TURN 2,,,,,,11
26,2026-03-15 07:22:54,Other,RECOVERY VEHICLE ON TRACK AT TURN 2,,,,,,11
27,2026-03-15 07:25:19,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,12
28,2026-03-15 07:25:23,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,12
29,2026-03-15 07:26:11,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,13
30,2026-03-15 07:27:50,Flag,TRACK CLEAR,,CLEAR,Track,,,13
31,2026-03-15 07:28:22,Other,OVERTAKE ENABLED,,,,,,14
32,2026-03-15 07:32:50,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,,,,16
33,2026-03-15 07:34:55,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,18
34,2026-03-15 07:35:28,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,18
35,2026-03-15 07:36:56,Other,TURN 6 INCIDENT INVOLVING CARS 10 (GAS) AND 3 (VER) NOTED - MOVING UNDER BRAKING,,,,,,19
36,2026-03-15 07:38:48,Other,TURN 15 INCIDENT INVOLVING CARS 87 (BEA) AND 41 (LIN) NOTED ,,,,,,20
37,2026-03-15 07:39:07,Other,CAR 87 (BEA) TIME 1:39.289 DELETED - TRACK LIMITS AT TURN 14 LAP 15 15:31:26,,,,,,20
38,2026-03-15 07:40:34,Other,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CARS 87 (BEA) AND 41 (LIN) REVIEWED NO FURTHER INVESTIGATION ,,,,,,21
39,2026-03-15 07:41:41,Other,TURN 6 INCIDENT INVOLVING CARS 10 (GAS) AND 3 (VER) NOTED - MOVING UNDER BRAKING,,,,,,22
40,2026-03-15 07:43:13,Other,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 10 (GAS) AND 3 (VER) REVIEWED NO FURTHER INVESTIGATION - MOVING UNDER BRAKING,,,,,,23
41,2026-03-15 07:45:33,Other,TURN 15 INCIDENT INVOLVING CARS 30 (LAW) AND 41 (LIN) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,24
42,2026-03-15 07:46:02,Other,CAR 41 (LIN) TIME 1:39.780 DELETED - TRACK LIMITS AT TURN 14 LAP 21 15:41:22,,,,,,24
43,2026-03-15 07:48:39,Other,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 10 (GAS) AND 3 (VER) REVIEWED NO FURTHER INVESTIGATION - MOVING UNDER BRAKING,,,,,,26
44,2026-03-15 07:51:19,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,,28
45,2026-03-15 07:51:25,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,28
46,2026-03-15 07:52:09,Other,CAR 41 (LIN) TIME 1:50.154 DELETED - TRACK LIMITS AT TURN 14 LAP 27 15:51:26,,,,,,28
47,2026-03-15 07:52:31,Other,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CARS 30 (LAW) AND 41 (LIN) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,29
48,2026-03-15 07:59:26,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:59:26,,BLUE,Driver,,14,33
49,2026-03-15 08:00:11,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,33
50,2026-03-15 08:00:23,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,33
51,2026-03-15 08:00:27,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3,,,,,,33
52,2026-03-15 08:01:25,Other,TURN 2 INCIDENT INVOLVING CARS 31 (OCO) AND 43 (COL) NOTED - CAUSING A COLLISION,,,,,,34
53,2026-03-15 08:01:43,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 31 (OCO) AND 43 (COL) UNDER INVESTIGATION - CAUSING A COLLISION,,,,,,34
54,2026-03-15 08:02:17,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,35
55,2026-03-15 08:02:17,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 5,,,,,,35
56,2026-03-15 08:03:28,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,35
57,2026-03-15 08:05:03,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 9,,,,,,36
58,2026-03-15 08:05:27,Other,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 31 (OCO) - CAUSING A COLLISION,,,,,,37
59,2026-03-15 08:06:24,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,37
60,2026-03-15 08:10:51,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:10:50,,BLUE,Driver,,11,40
61,2026-03-15 08:11:32,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:11:31,,BLUE,Driver,,77,40
62,2026-03-15 08:13:36,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:13:36,,BLUE,Driver,,11,42
63,2026-03-15 08:14:09,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:14:09,,BLUE,Driver,,77,42
64,2026-03-15 08:15:38,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:15:38,,BLUE,Driver,,27,43
65,2026-03-15 08:16:11,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:16:10,,BLUE,Driver,,31,43
66,2026-03-15 08:18:38,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:18:38,,BLUE,Driver,,11,45
67,2026-03-15 08:19:14,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:19:13,,BLUE,Driver,,11,45
68,2026-03-15 08:20:12,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:20:12,,BLUE,Driver,,31,46
69,2026-03-15 08:21:17,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:21:16,,BLUE,Driver,,77,47
70,2026-03-15 08:22:27,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:22:27,,BLUE,Driver,,77,47
