,Time,Status
0,0 days 00:00:07.973000,Inactive
1,0 days 00:15:00.178000,Started
2,0 days 00:33:00.179000,Finished
3,0 days 00:38:17.837000,Inactive
4,0 days 00:40:00.180000,Started
5,0 days 00:55:00.193000,Finished
6,0 days 01:01:10.378000,Inactive
7,0 days 01:03:00.183000,Started
8,0 days 01:15:00.211000,Finished
9,0 days 01:19:39.741000,Finalised
10,0 days 01:19:39.741000,Ends
