,Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
0,2022-05-07 19:45:08,Other,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 20%,,,,,,
1,2022-05-07 19:49:33,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2,2022-05-07 20:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
3,2022-05-07 20:04:05,CarEvent,CAR 77 (BOT) MISSED THE APEX OF TURN 15,,,,,77,
4,2022-05-07 20:05:09,Other,CAR 10 (GAS) TIME 1:33.831 DELETED - TRACK LIMITS AT TURN 15 LAP 3 16:03:19,,,,,,
5,2022-05-07 20:11:26,CarEvent,CAR 44 (HAM) MISSED THE APEX OF TURN 15,,,,,44,
6,2022-05-07 20:11:50,Other,CAR 44 (HAM) TIME 1:39.347 DELETED - TRACK LIMITS AT TURN 15 LAP 6 16:11:07,,,,,,
7,2022-05-07 20:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
8,2022-05-07 20:18:21,Other,CAR 44 (HAM) TIME 1:39.347 DELETED - TRACK LIMITS AT TURN 15 LAP 6 16:11:07,,,,,,
9,2022-05-07 20:18:39,Other,FIRST CAR TO TAKE THE FLAG - CAR 10 (GAS),,,,,,
10,2022-05-07 20:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
11,2022-05-07 20:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
12,2022-05-07 20:40:13,Other,FIRST CAR TO TAKE THE FLAG - CAR 11 (PER),,,,,,
13,2022-05-07 20:42:33,Other,TURN 11 - 16 INCIDENT INVOLVING CARS 55 (SAI) AND 14 (ALO) NOTED - IMPEDING,,,,,,
14,2022-05-07 20:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
15,2022-05-07 20:48:01,Other,FIA STEWARDS: TURN 11 - 16 INCIDENT INVOLVING CARS 55 (SAI) AND 14 (ALO) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,,,,
16,2022-05-07 21:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
17,2022-05-07 21:00:34,Other,FIRST CAR TO TAKE THE FLAG - CAR 18 (STR),,,,,,
18,2022-05-07 21:02:38,Other,CAR 1 (VER) TIME 2:03.565 DELETED - TRACK LIMITS AT TURN 5 LAP 17 16:59:54,,,,,,
